comment_id,Commentaire,star,date,client,reponse,source,company,ville,maj,date_commande,ecart,clean_comment,qualité produit,service livraison,service client
14604,"Délais de livraison beaucoup trop longs , alors que le moyen de paiement est débité tout de suite . J'ai vécu plusieurs fois des délais supplémentaires aux dates de livraison annoncées . La seule réaction du site est de me remercier pour ma patience . Ah oui , ils sont aussi désolés.J'ai supprimé mon compte chez eux .",2,2017-09-15 00:00:00+00:00,jipnb,,TrustPilot,VeePee,,,,,"délais de livraison beaucoup trop longs , alors que le moyen de paiement est débité tout de suite . j'ai vécu plusieurs fois des délais supplémentaires aux dates de livraison annoncées . la seule réaction du site est de me remercier pour ma patience . ah oui , ils sont aussi désolés.j'ai supprimé mon compte chez eux .",0,1,0
14605,À fuir .... colis qui ne arrive jamais service clientèle déplorable ... une arnaque phénoménal ... donc j ai payé un colis qui ne m est jamais arrivé ... on devrait les passer en justice ... je mets 1 étoile car on a pas le choix mais ça vaut 0,1,2017-09-15 00:00:00+00:00,Martine Ferlito,,TrustPilot,VeePee,,,,,à fuir .... colis qui ne arrive jamais service clientèle déplorable ... une arnaque phénoménal ... donc j ai payé un colis qui ne m est jamais arrivé ... on devrait les passer en justice ... je mets 1 étoile car on a pas le choix mais ça vaut 0,0,1,0
14607,"Le service s est dégradé depuis quelques années , les prix initiaux sont mensongers sur pas mal de ventes , les délais sont exagérés et les frais de port prohibitifs et le service client incompétent.a éviter.Showroomprive est de loin à privilegier .",1,2017-09-09 00:00:00+00:00,christophe gioan,,TrustPilot,VeePee,,,,,"le service s est dégradé depuis quelques années , les prix initiaux sont mensongers sur pas mal de ventes , les délais sont exagérés et les frais de port prohibitifs et le service client incompétent.a éviter.showroomprive est de loin à privilegier .",1,0,0
14608,Vente-privee c'est des faux ne jamais faire des achats sur ce site.Les délais de livraison ne sont jamais respecté et ils perdent les colis à tout bout de champ . Alors méfier vous.J'ai mis une note de une étoile mais normalement la note ne vaut même pas une étoile .,1,2017-09-06 00:00:00+00:00,Napo Ouadja,,TrustPilot,VeePee,,,,,vente-privee c'est des faux ne jamais faire des achats sur ce site.les délais de livraison ne sont jamais respecté et ils perdent les colis à tout bout de champ . alors méfier vous.j'ai mis une note de une étoile mais normalement la note ne vaut même pas une étoile .,1,0,0
14609,"J'ai acheté via l'application des places pour Sherwood Parc.Allant sur VP pour faire des économies , VP m ' a fait explosé mon budget à cause d'une erreur de leur part : Ils vendaient des places de catégorie 2 ( càd 2 entrées + 2 activités ) : parfait je prends ! Le lendemain , je reçois un mail . Il ne s'agit pas de 2 entrées + 2 activités mais 1 entrée + 1 activité.Ayant prévue de me rendre au parc avec 4 enfants le lendemain , je me retrouve avec 3 places manquantes.Quelle fut ma joie quand j'ai appelé le service client pour savoir que les seuls recours que j'ai sont soit un remboursement des places ( donc adieu le parc ) , soit de racheter des places via VP.La télé conseillère ... merci pour le beau mensonge ! J'attends toujours l'appel du responsable dans les 72h ouvrées depuis vendredi dernier ! Bref , tout ça pour dire que je ne compte pas laisser passer cela et que vous pouvez passer votre chemin . Une aussi grande entreprise et pourtant ... évitez de faire rédiger le contenu de vos ventes par vos stagiaires ! Vendre plus de 400 places ainsi , c'est honteux .",1,2017-09-06 00:00:00+00:00,Laurie Dang,,TrustPilot,VeePee,,,,,"j'ai acheté via l'application des places pour sherwood parc.allant sur vp pour faire des économies , vp m ' a fait explosé mon budget à cause d'une erreur de leur part : ils vendaient des places de catégorie 2 ( càd 2 entrées + 2 activités ) : parfait je prends ! le lendemain , je reçois un mail . il ne s'agit pas de 2 entrées + 2 activités mais 1 entrée + 1 activité.ayant prévue de me rendre au parc avec 4 enfants le lendemain , je me retrouve avec 3 places manquantes.quelle fut ma joie quand j'ai appelé le service client pour savoir que les seuls recours que j'ai sont soit un remboursement des places ( donc adieu le parc ) , soit de racheter des places via vp.la télé conseillère ... merci pour le beau mensonge ! j'attends toujours l'appel du responsable dans les 72h ouvrées depuis vendredi dernier ! bref , tout ça pour dire que je ne compte pas laisser passer cela et que vous pouvez passer votre chemin . une aussi grande entreprise et pourtant ... évitez de faire rédiger le contenu de vos ventes par vos stagiaires ! vendre plus de 400 places ainsi , c'est honteux .",1,0,0
14610,les colis n'arrive JAMAIS en bonne état par voie postal,1,2017-09-05 00:00:00+00:00,Stéphanie Viard,,TrustPilot,VeePee,,,,,les colis n'arrive jamais en bonne état par voie postal,0,1,0
14611,"Cela fait des années que je commande sur site , mais cette fois c'est la dernière . En mai dernier je passe commande pour 4 chaises , une table basse et une lampe , délai de livraison prévue : un peu plus d'un mois ( 7 Juillet 2017 ) . Jusque la rien d'anormale , les délais dans les ventes privées sont plutôt longs . Le 08 Juillet toujours rien et je recçois un mail comme quoi le fournisseur a un retard de livraison et je ne serais livré que le 17 Juillet . Après la date repoussée une nouvelle fois , je reçois ( enfin ) ma table basse mais pas la lampe ni les chaises . Il est indiqué sur le site que les livraisons ont pris du retard et que je serais livré le 07 août au plus tard . Bien évidemment le 07 août toujours rien . J'attend 10 jours et indique que si je ne reçois rien fin du mois je souhaiterai être remboursé . Très aimable ils me disent `` d'accord on vous remboursera et on vous transmettra un bon d'achat pour nous faire pardonner '' . Chouette , je me dit que le service après-vente est assez sympa . Sauf que la nous sommes le 05 septembre cava faire 4 mois que j'ai passée ma commande et leur seule réponse à ce jour est : `` le stade de votre commande est trop avancée pour pouvoir l'annuler vous n'avez plus qu ' à attendre qu'on vous livre '' donc en gros je peux attendre 3 jours comme 3 ans . Je me retrouve coincée , sans chaises , à attendre de les avoir ou de pouvoir en commander de nouvelles . Pour couronner le tout , la table présentai des traces dès l'ouverture du colis . Tout ça pour une coquette somme de plus de 350 € quand même . Extrêmement déçue et pourtant j'aimais beaucoup commandée chez eux .",2,2017-09-05 00:00:00+00:00,Sophie Goës,,TrustPilot,VeePee,,,,,"cela fait des années que je commande sur site , mais cette fois c'est la dernière . en mai dernier je passe commande pour 4 chaises , une table basse et une lampe , délai de livraison prévue : un peu plus d'un mois ( 7 juillet 2017 ) . jusque la rien d'anormale , les délais dans les ventes privées sont plutôt longs . le 08 juillet toujours rien et je recçois un mail comme quoi le fournisseur a un retard de livraison et je ne serais livré que le 17 juillet . après la date repoussée une nouvelle fois , je reçois ( enfin ) ma table basse mais pas la lampe ni les chaises . il est indiqué sur le site que les livraisons ont pris du retard et que je serais livré le 07 août au plus tard . bien évidemment le 07 août toujours rien . j'attend 10 jours et indique que si je ne reçois rien fin du mois je souhaiterai être remboursé . très aimable ils me disent `` d'accord on vous remboursera et on vous transmettra un bon d'achat pour nous faire pardonner '' . chouette , je me dit que le service après-vente est assez sympa . sauf que la nous sommes le 05 septembre cava faire 4 mois que j'ai passée ma commande et leur seule réponse à ce jour est : `` le stade de votre commande est trop avancée pour pouvoir l'annuler vous n'avez plus qu ' à attendre qu'on vous livre '' donc en gros je peux attendre 3 jours comme 3 ans . je me retrouve coincée , sans chaises , à attendre de les avoir ou de pouvoir en commander de nouvelles . pour couronner le tout , la table présentai des traces dès l'ouverture du colis . tout ça pour une coquette somme de plus de 350 € quand même . extrêmement déçue et pourtant j'aimais beaucoup commandée chez eux .",0,1,1
14617,"Un service après-vente qui se dégrade de jour en jour . Des réponses évasives , des livraisons incomplètes , des colis mal préparés .",2,2017-08-29 00:00:00+00:00,BASTRES,,TrustPilot,VeePee,,,,,"un service après-vente qui se dégrade de jour en jour . des réponses évasives , des livraisons incomplètes , des colis mal préparés .",0,0,1
14618,"Tous des enfants de ? ? ? ? ? ? des voleurs des escrocs DES FILS DE ? ? ? ? ? ? ? ? des bons a rien remboursé moi mes 150 euros que vous me devais voleurs colis récupérer a la poste ouvert je le renvoie et il me dise qu'il est pas conforme , vente privé ( voleurs ) je vous attend contacter moi de.plus cétait un cadeau pour mon enfant et vue le prix je n'est plus l'argent pour lui faire un autre cadeaux vous m'avez mit la haine ! ! ! ! ! ! ! ! !",1,2017-08-26 00:00:00+00:00,dominique franceschetti,,TrustPilot,VeePee,,,,,"tous des enfants de ? ? ? ? ? ? des voleurs des escrocs des fils de ? ? ? ? ? ? ? ? des bons a rien remboursé moi mes 150 euros que vous me devais voleurs colis récupérer a la poste ouvert je le renvoie et il me dise qu'il est pas conforme , vente privé ( voleurs ) je vous attend contacter moi de.plus cétait un cadeau pour mon enfant et vue le prix je n'est plus l'argent pour lui faire un autre cadeaux vous m'avez mit la haine ! ! ! ! ! ! ! ! !",0,0,1
14619,"Est-il possible de lancer une pétition pour que la DGCCRF jette un oeil sur les pratiques de ce groupe ? Je veux bien comprendre une erreur , mais 3 problèmes sur 3 commandes en 1mois c'est inquiétant . Je m'interroge sur la santé financière du groupe ? J'ai passé 3 commandes début juin.La première est arrivée avec beaucoup de retard et avec 2 articles manquants sur 6 . Ils ont bien cela sur leurs logiciels mais je ne suis toujours pas remboursee des 55euros qu'ils me doivent.la deuxieme commande a un mois de retard et je n'ai reçu qu'un article sur les deux commandés à 371euros.la troisieme commande est un fauteuil butterfly en cuir . D apres le site à la commande 1 seul colis . Je devais etre livree le 12 juillet . J'ai recu l'armature metallique du fauteuil le 13juillet mais pas l'assise du fauteuil . Ils m'ont demandé de patienter jusqu'au 18aout pour la partie cuir . Apres plusieurs relances mails je me decide a les contacter par telephone . J'apprends ce jour que je ne serai jamais livrée et que si je veux esperer etre remboursee je dois prendre encore une journee de conges a cause d eux pour leur retourner l'armature metal ! ! ! ! Mais pas d'info écrite , pas de mails pour confirmer ça rien.Et pire que tout la façon dont ils traitent les clients . Par moment ils ne nous laissent pas parler pour expliquer . Il faut aller jusqu ' a hausser le ton pour esperer pouvoir placer une phrase . J'ai simplement voulu citer le code de la consommation et les penalites en cas de retard d'un mois mais je n'ai meme pas pu l'enoncer entièrement . Et quand j'ai precisé que je suis cadre en logistique dans une multinationale et que je ne comprends pas comment on peut en arriver là . Le monsieur m ' a indiqué qu'ils portent plainte contre moi . J'aimerais bien voir cela et pour quelle raison également , c'est assez fort quand même je vais peut etre me decider à porter plainte du coup ? En tout cas j'ai bien fait de faire bien attention à mon langage : ) !",1,2017-08-23 00:00:00+00:00,Graziella Delaroche,,TrustPilot,VeePee,,,,,"est-il possible de lancer une pétition pour que la dgccrf jette un oeil sur les pratiques de ce groupe ? je veux bien comprendre une erreur , mais 3 problèmes sur 3 commandes en 1mois c'est inquiétant . je m'interroge sur la santé financière du groupe ? j'ai passé 3 commandes début juin.la première est arrivée avec beaucoup de retard et avec 2 articles manquants sur 6 . ils ont bien cela sur leurs logiciels mais je ne suis toujours pas remboursee des 55euros qu'ils me doivent.la deuxieme commande a un mois de retard et je n'ai reçu qu'un article sur les deux commandés à 371euros.la troisieme commande est un fauteuil butterfly en cuir . d apres le site à la commande 1 seul colis . je devais etre livree le 12 juillet . j'ai recu l'armature metallique du fauteuil le 13juillet mais pas l'assise du fauteuil . ils m'ont demandé de patienter jusqu'au 18aout pour la partie cuir . apres plusieurs relances mails je me decide a les contacter par telephone . j'apprends ce jour que je ne serai jamais livrée et que si je veux esperer etre remboursee je dois prendre encore une journee de conges a cause d eux pour leur retourner l'armature metal ! ! ! ! mais pas d'info écrite , pas de mails pour confirmer ça rien.et pire que tout la façon dont ils traitent les clients . par moment ils ne nous laissent pas parler pour expliquer . il faut aller jusqu ' a hausser le ton pour esperer pouvoir placer une phrase . j'ai simplement voulu citer le code de la consommation et les penalites en cas de retard d'un mois mais je n'ai meme pas pu l'enoncer entièrement . et quand j'ai precisé que je suis cadre en logistique dans une multinationale et que je ne comprends pas comment on peut en arriver là . le monsieur m ' a indiqué qu'ils portent plainte contre moi . j'aimerais bien voir cela et pour quelle raison également , c'est assez fort quand même je vais peut etre me decider à porter plainte du coup ? en tout cas j'ai bien fait de faire bien attention à mon langage : ) !",1,1,0
14620,Première commande chez eux très deçue ! ! ! J'attends la commande depuis une semaine mais ceux ci me disent qu'ils n'ont pas le stock nécessaire ! ! ! ! Mais ils arrivent a remettre une vente en cours ( Franck Ferry ) alors que j'attends toujours les polos que j'ai commandé ! ! ! ! Ca pour retirer l'argent toute suite ils savent mais donner une réponse de si je vais avoir ma commande ils ne savent pas répondre ! ! ! ! Alors que c'est pour un cadeau : ! ! ! ! Je suis dégoutée ! ! ! je ne commanderai plus jamais chez eux ! ! ! Showroomprivé est quand même mieux ! ! ! Je n'ai jamais eu de problème avec toutes mes commandes faites chez Showroom,1,2017-08-23 00:00:00+00:00,Adeline Martins,,TrustPilot,VeePee,,,,,première commande chez eux très deçue ! ! ! j'attends la commande depuis une semaine mais ceux ci me disent qu'ils n'ont pas le stock nécessaire ! ! ! ! mais ils arrivent a remettre une vente en cours ( franck ferry ) alors que j'attends toujours les polos que j'ai commandé ! ! ! ! ca pour retirer l'argent toute suite ils savent mais donner une réponse de si je vais avoir ma commande ils ne savent pas répondre ! ! ! ! alors que c'est pour un cadeau : ! ! ! ! je suis dégoutée ! ! ! je ne commanderai plus jamais chez eux ! ! ! showroomprivé est quand même mieux ! ! ! je n'ai jamais eu de problème avec toutes mes commandes faites chez showroom,1,1,0
14624,J'ai commandé plusieurs vêtements concernant un cadeau et le temps que l'anniversaire arrive et bien le délai de 14 jours est dépassé . Je contacte le service client que les vêtements ne vont pas et que je souhaite les renvoyer mais celui-ci me dit qu'il est trop tard ! J'ai commandé des dizaines de fois et là c'est la douche froide . Faites bien attention à vous,1,2017-08-18 00:00:00+00:00,Niko,,TrustPilot,VeePee,,,,,j'ai commandé plusieurs vêtements concernant un cadeau et le temps que l'anniversaire arrive et bien le délai de 14 jours est dépassé . je contacte le service client que les vêtements ne vont pas et que je souhaite les renvoyer mais celui-ci me dit qu'il est trop tard ! j'ai commandé des dizaines de fois et là c'est la douche froide . faites bien attention à vous,1,0,0
14627,"Commande effectuée le 26/07/2017 . Reçu une partie de la commande plus d'un mois après puis .... plus rien ! Pas de mail , pas d'appel de la part de VP.Le 07/08/2017 , je contacte par mail le `` service client '' . Réponse laconique : `` suite à une erreur de stock ... nous annulons la commande ! ! ! `` Autant dire que si je ne m'étais pas renseigné ... c'était pour ma pomme.Puis bataille pour se faire rembourser l'intégralité de la commande et renvoyer le produit réceptionné.Service nul nul nul . A FUIR",1,2017-08-17 00:00:00+00:00,Yann,,TrustPilot,VeePee,,,,,"commande effectuée le 26/07/2017 . reçu une partie de la commande plus d'un mois après puis .... plus rien ! pas de mail , pas d'appel de la part de vp.le 07/08/2017 , je contacte par mail le `` service client '' . réponse laconique : `` suite à une erreur de stock ... nous annulons la commande ! ! ! `` autant dire que si je ne m'étais pas renseigné ... c'était pour ma pomme.puis bataille pour se faire rembourser l'intégralité de la commande et renvoyer le produit réceptionné.service nul nul nul . a fuir",0,1,0
14632,"Si vous aimez jouer à pile ou face alors commandez sur vente-privée ... Si maintenant vous souhaitez en savoir davantage sur le mode de fonctionnement de vente-privée alors je vous invite à lire attentivement ce récit . Après quelques commandes où j'étais satisfait , j'ai fait le choix de compter sur vente-privée pour un investissement important : un déshumidificateur électrique pour une grande surface dans le cadre d'une rénovation d'une maison . Autant vous dire que j'attendais le produit avec impatience pour faciliter la rénovation . Commande effectuée fin mai , livraison maximum prévue 28 juin . 29 juin , n'ayant rien reçu je vais sur mon compte et m'aperçois qu'un petit message s'est glissé dans ma commande annonçant un retard de 2 semaines ... Aucun mail , aucun contact ! 2 semaines plus tard : rebelotte ! Finalement produit livré le 28 juillet . 1 mois de retard , aucun message d'excuse ou geste commercial . Noter que le prélèvement bancaire est effectué dès la commande en ligne effectuée ... Pire , le 13 juillet je demande un remboursement qui m'est refusé car la commande aurait déjà été traitée.Entre temps , ignorant que j'aurais autant de souci avec ce site dans le non-respect des délais , nous effectuons une commande pour des vêtements et accessoires pour la naissance de notre premier enfant . Là aussi la livraison est prévue dans 1 mois , soit début aout . C'est là que continue le fiasco avec le message suivant reçu le 28/07 ( par mail cette fois ) : '' Vous avez récemment effectué une commande sur la vente Jacadi . Nous rencontrons toutefois des difficultés techniques fortes et exceptionnelles conduisant à des problématiques de disponibilité des produits de cette vente . Nos équipes sont actuellement entièrement mobilisées afin de minimiser les effets de cet incident pour chacune des commandes de nos membres . Vous recevrez tout ou partie de votre commande dans les jours à venir.Si cela ne vous convient pas , vous pouvez procéder à l ’ annulation de votre commande sur votre compte membre jusqu ’ au mardi 1er août 2017 . `` Vous lisez bien : `` tout ou partie de votre commande '' . Je demande des comptes avant le 1/08 en indiquant que j'ai besoin de savoir quels produits je vais recevoir et m'assurer des délais respectés puisque la naissance de notre enfant était proche et nous avions commandé pas moins de 20 articles ( plusieurs centaines d'euros débités ... ) . Silence radio . Aucune réponse . Vous comprenez bien l'impasse dans laquelle nous sommes : nous avons mis une grosse partie de notre budget naissance sur vente-privée et notre bébé arrive sans le moindre vêtement ! Mais la mauvaise blague ne s'arrête pas là puisque le 3/08 je reçois un nouveau mail : `` Des contraintes logistiques nous obligent à prolonger les délais de livraison des commandes Jacadi jusqu ’ au vendredi 18 août 2017 . `` J'imagine que d'ici le 18/08 , je rencontrerai d'autres problèmes . Je suis sans voix face à ces délais non-respectés et commandes incomplètes mais surtout le silence radio de leur service client . Alors amis internautes , un mot : fuyez !",1,2017-08-09 00:00:00+00:00,Camille,,TrustPilot,VeePee,,,,,"si vous aimez jouer à pile ou face alors commandez sur vente-privée ... si maintenant vous souhaitez en savoir davantage sur le mode de fonctionnement de vente-privée alors je vous invite à lire attentivement ce récit . après quelques commandes où j'étais satisfait , j'ai fait le choix de compter sur vente-privée pour un investissement important : un déshumidificateur électrique pour une grande surface dans le cadre d'une rénovation d'une maison . autant vous dire que j'attendais le produit avec impatience pour faciliter la rénovation . commande effectuée fin mai , livraison maximum prévue 28 juin . 29 juin , n'ayant rien reçu je vais sur mon compte et m'aperçois qu'un petit message s'est glissé dans ma commande annonçant un retard de 2 semaines ... aucun mail , aucun contact ! 2 semaines plus tard : rebelotte ! finalement produit livré le 28 juillet . 1 mois de retard , aucun message d'excuse ou geste commercial . noter que le prélèvement bancaire est effectué dès la commande en ligne effectuée ... pire , le 13 juillet je demande un remboursement qui m'est refusé car la commande aurait déjà été traitée.entre temps , ignorant que j'aurais autant de souci avec ce site dans le non-respect des délais , nous effectuons une commande pour des vêtements et accessoires pour la naissance de notre premier enfant . là aussi la livraison est prévue dans 1 mois , soit début aout . c'est là que continue le fiasco avec le message suivant reçu le 28/07 ( par mail cette fois ) : '' vous avez récemment effectué une commande sur la vente jacadi . nous rencontrons toutefois des difficultés techniques fortes et exceptionnelles conduisant à des problématiques de disponibilité des produits de cette vente . nos équipes sont actuellement entièrement mobilisées afin de minimiser les effets de cet incident pour chacune des commandes de nos membres . vous recevrez tout ou partie de votre commande dans les jours à venir.si cela ne vous convient pas , vous pouvez procéder à l ’ annulation de votre commande sur votre compte membre jusqu ’ au mardi 1er août 2017 . `` vous lisez bien : `` tout ou partie de votre commande '' . je demande des comptes avant le 1/08 en indiquant que j'ai besoin de savoir quels produits je vais recevoir et m'assurer des délais respectés puisque la naissance de notre enfant était proche et nous avions commandé pas moins de 20 articles ( plusieurs centaines d'euros débités ... ) . silence radio . aucune réponse . vous comprenez bien l'impasse dans laquelle nous sommes : nous avons mis une grosse partie de notre budget naissance sur vente-privée et notre bébé arrive sans le moindre vêtement ! mais la mauvaise blague ne s'arrête pas là puisque le 3/08 je reçois un nouveau mail : `` des contraintes logistiques nous obligent à prolonger les délais de livraison des commandes jacadi jusqu ’ au vendredi 18 août 2017 . `` j'imagine que d'ici le 18/08 , je rencontrerai d'autres problèmes . je suis sans voix face à ces délais non-respectés et commandes incomplètes mais surtout le silence radio de leur service client . alors amis internautes , un mot : fuyez !",1,1,1
14637,"A l'attention de DOM LAC et de Dorothee . Vous notez VENTE-PRIVEE * * * * * et ne comprenez pas le mécontentement des autres clients ( difficiles ? ) . Je fais partie des clients dont VENTE-PRIVEE s'est largement moqué ( pour rester polie ) . J'ai commandé un sac 110 euros ( + les frais d'envois à rajouter ) qui n'en valait sans doute pas 10 ! ! ! ( de la pure camelotte ) . J'ai eu des interlocuteurs `` sympa '' qui promettent de faire remonter l'info et de rappeler : aucun retour , si ce n'est des réponses toutes faites , sur l'engagement de vente-privée sur la qualité de ses produits ... Aucun remboursement , hormis la promesse d'un avoir de 20 euros sur 1 prochaine commande . J'ai eu été cliente , mais plus maintenant . `` Chat échaudé craint l'eau froide '' : je renonce définitivement à commander sur ce site et je regrette de ne pas avoir consulter des avis avant justement.Tant mieux pour vous si vous n'avez pas eu d'incident ( ! ) à déplorer . Mais il est normal que les clients ( visiblement de plus en plus nombreux ) dont on s'est moqué et dont on se moque , en avisent les autres , de potentiels acheteurs . J'ai perdu 110 euros personnellement , mais je pense à des clients qui ont perdu largement plus . Comment peut on se permettre aujourd'hui de traiter les clients de la sorte ? Je souhaite qu'il y ait des poursuites à l'encontre de ce site rapidement .",1,2017-08-07 00:00:00+00:00,OSWALD,,TrustPilot,VeePee,,,,,"a l'attention de dom lac et de dorothee . vous notez vente-privee * * * * * et ne comprenez pas le mécontentement des autres clients ( difficiles ? ) . je fais partie des clients dont vente-privee s'est largement moqué ( pour rester polie ) . j'ai commandé un sac 110 euros ( + les frais d'envois à rajouter ) qui n'en valait sans doute pas 10 ! ! ! ( de la pure camelotte ) . j'ai eu des interlocuteurs `` sympa '' qui promettent de faire remonter l'info et de rappeler : aucun retour , si ce n'est des réponses toutes faites , sur l'engagement de vente-privée sur la qualité de ses produits ... aucun remboursement , hormis la promesse d'un avoir de 20 euros sur 1 prochaine commande . j'ai eu été cliente , mais plus maintenant . `` chat échaudé craint l'eau froide '' : je renonce définitivement à commander sur ce site et je regrette de ne pas avoir consulter des avis avant justement.tant mieux pour vous si vous n'avez pas eu d'incident ( ! ) à déplorer . mais il est normal que les clients ( visiblement de plus en plus nombreux ) dont on s'est moqué et dont on se moque , en avisent les autres , de potentiels acheteurs . j'ai perdu 110 euros personnellement , mais je pense à des clients qui ont perdu largement plus . comment peut on se permettre aujourd'hui de traiter les clients de la sorte ? je souhaite qu'il y ait des poursuites à l'encontre de ce site rapidement .",1,0,1
14646,"J'ai renvoyé dans 1 colis les articles non désirés des commandes Hogan , Ferrari et Droualt qu'ils ont reçu depuis le 06 juillet 2017.Dans ce colis les 3 fiches de retour sont présentes pour faciliter le remboursement.Pendant presque 3 semaines Vente-privée ne m ' a adressé aucun mail comme quoi ils avaient reçu mon colis ce qui m'avait fait penser que celui-ci avait été perdu.Depuis près d'un mois , après 4 appels et des dizaines de mails envoyés , après que l'on m ' a dit , A CHAQUE FOIS , qu'un conseiller clientèle me rappellerait pour faire le point ( ils n'ont jamais rappelé ! ! ! ) , je reçois depuis le 26 juillet plusieurs mails ( 11 exactement ) m'informant des remboursements imminents des 3 commandes .... mais qui ne sont jamais crédités sur mon compte.J'ai pris la décision d'arreter de commander sur Vente-privée car cette société à un gros problème , maintenant c'est sûr .",1,2017-08-01 00:00:00+00:00,lavielle,,TrustPilot,VeePee,,,,,"j'ai renvoyé dans 1 colis les articles non désirés des commandes hogan , ferrari et droualt qu'ils ont reçu depuis le 06 juillet 2017.dans ce colis les 3 fiches de retour sont présentes pour faciliter le remboursement.pendant presque 3 semaines vente-privée ne m ' a adressé aucun mail comme quoi ils avaient reçu mon colis ce qui m'avait fait penser que celui-ci avait été perdu.depuis près d'un mois , après 4 appels et des dizaines de mails envoyés , après que l'on m ' a dit , a chaque fois , qu'un conseiller clientèle me rappellerait pour faire le point ( ils n'ont jamais rappelé ! ! ! ) , je reçois depuis le 26 juillet plusieurs mails ( 11 exactement ) m'informant des remboursements imminents des 3 commandes .... mais qui ne sont jamais crédités sur mon compte.j'ai pris la décision d'arreter de commander sur vente-privée car cette société à un gros problème , maintenant c'est sûr .",1,0,0
14647,"Site juste déplorable ............ Délais de livraison à rallonge , si toutefois vous arrivez à vous faire livrer .......... Commande de 2 fauteuils livraison d'un seul , je suis en train de me battre pour obtenir le remboursement . VP après m'avoir demandé carte d'identité et déclaration sur l'honneur , tout juste s'ils ne m'ont pas demandé mon casier judiciaire , depuis tout va bien ils me remboursent ! ! Mais rien sur le compte ils faut les relancer sans cesse , ils comptent sur l'essoufflement de la clientèle pour conserver ses sommes et les faire travailler pendant ce temps . La totalité bien placée , doit rapporter un bon pactole ! ! Les bonnes affaires n'en sont pas réellement , petite astuce à l'annonce d'une vente cherchez le produit convoité , vous verrez que le prix public annoncé par VP est gonflé , et vous pourrez peut-être obtenir votre produit immédiatement pour moins cher notamment la livraison et disponible immédiatement . Suite au différend réglé par Paypal , réveil de VP qui menace d'envoyer les huissiers , lamentable ! ! Granjonc nous prend pour de grands c ......",1,2017-08-01 00:00:00+00:00,Philippe,,TrustPilot,VeePee,,,,,"site juste déplorable ............ délais de livraison à rallonge , si toutefois vous arrivez à vous faire livrer .......... commande de 2 fauteuils livraison d'un seul , je suis en train de me battre pour obtenir le remboursement . vp après m'avoir demandé carte d'identité et déclaration sur l'honneur , tout juste s'ils ne m'ont pas demandé mon casier judiciaire , depuis tout va bien ils me remboursent ! ! mais rien sur le compte ils faut les relancer sans cesse , ils comptent sur l'essoufflement de la clientèle pour conserver ses sommes et les faire travailler pendant ce temps . la totalité bien placée , doit rapporter un bon pactole ! ! les bonnes affaires n'en sont pas réellement , petite astuce à l'annonce d'une vente cherchez le produit convoité , vous verrez que le prix public annoncé par vp est gonflé , et vous pourrez peut-être obtenir votre produit immédiatement pour moins cher notamment la livraison et disponible immédiatement . suite au différend réglé par paypal , réveil de vp qui menace d'envoyer les huissiers , lamentable ! ! granjonc nous prend pour de grands c ......",1,0,1
14648,"Bonjour à tous , J'ai récemment fait des achats sur ventes privées ( bijoux , montres , maillot de bain .... ) .En lisant vos commentaires je me suis réellement inquiété en espérant ne pas m'être fait avoir ( recevoir des articles en mauvais états ou ne pas les recevoir du tout ou que les remboursements mettent des mois à être fait etc . ) .Mais j'ai bien reçu mes différentes commandes à des dates différentes et franchement rien à dire . J'ai reçu mes commandes aux dates exactes pas de retard . Les colis étaient en très bon états et très bien protégé et même un peu trop je trouve ^^ . Les articles correspondaient tout à fait aux photos et aux descriptions du site . J'ai en revanche retourné une montre à 110e en espérant recevoir le remboursement le plus vite possible et cela fait 10jours que j'ai renvoyé le colis et me voila déjà avec les 110e dans mon compte.Je suis vraiment rassuré et je conseille ce site .",4,2017-08-01 00:00:00+00:00,hassan,,TrustPilot,VeePee,,,,,"bonjour à tous , j'ai récemment fait des achats sur ventes privées ( bijoux , montres , maillot de bain .... ) .en lisant vos commentaires je me suis réellement inquiété en espérant ne pas m'être fait avoir ( recevoir des articles en mauvais états ou ne pas les recevoir du tout ou que les remboursements mettent des mois à être fait etc . ) .mais j'ai bien reçu mes différentes commandes à des dates différentes et franchement rien à dire . j'ai reçu mes commandes aux dates exactes pas de retard . les colis étaient en très bon états et très bien protégé et même un peu trop je trouve ^^ . les articles correspondaient tout à fait aux photos et aux descriptions du site . j'ai en revanche retourné une montre à 110e en espérant recevoir le remboursement le plus vite possible et cela fait 10jours que j'ai renvoyé le colis et me voila déjà avec les 110e dans mon compte.je suis vraiment rassuré et je conseille ce site .",1,0,0
